"cardnumber";"barcode";"rating";"valid";"userSrNo"
"51";"11117856";4;0;3279
"51";"11124178";2;0;3279
"51";"11124373";3;0;3279
"51";"11124374";2;0;3279
"51";"11128113";2;0;3279
"52";"11111323";4;0;3280
"52";"11112621";5;0;3280
"52";"11113766";5;0;3280
"52";"11113869";1;0;3280
"52";"11114780";2;0;3280
"52";"11114977";1;0;3280
"52";"11116937";5;0;3280
"52";"11118055";4;0;3280
"52";"11118430";2;0;3280
"52";"11119086";2;0;3280
"52";"11122887";3;0;3280
"52";"11124364";2;0;3280
"52";"11125811";3;0;3280
"52";"11126019";5;0;3280
"52";"11126716";3;0;3280
"52";"11126740";1;0;3280
"52";"11128370";3;0;3280
"52";"11128373";1;0;3280
"54";"11110403";5;0;3281
"54";"11110406";3;0;3281
"54";"11112184";2;0;3281
"54";"11112759";5;0;3281
"54";"11113638";2;0;3281
"54";"11113824";3;0;3281
"54";"11113913";4;0;3281
"54";"11120458";1;0;3281
"54";"11125182";4;0;3281
"54";"11128208";5;0;3281
"54";"11128476";5;0;3281
"54";"11128477";2;0;3281
"54";"11128479";4;0;3281
"55";"11110782";3;0;3282
"55";"11110895";4;0;3282
"55";"11112330";5;0;3282
"55";"11114302";5;0;3282
"55";"11115141";4;0;3282
"55";"11121622";1;0;3282
"55";"11127589";4;0;3282
"58";"11110471";3;0;3283
"58";"11114451";3;0;3283
"59";"11110116";3;0;3284
"59";"11110124";3;0;3284
"59";"11110403";3;0;3284
"59";"11110406";4;0;3284
"59";"11111352";4;0;3284
"59";"11111681";4;0;3284
"59";"11112759";4;0;3284
"59";"11113560";4;0;3284
"59";"11113824";5;0;3284
"59";"11114070";2;0;3284
"59";"11116314";3;0;3284
"59";"11116530";2;0;3284
"59";"11116743";4;0;3284
"59";"11117231";3;0;3284
"59";"11117528";1;0;3284
"59";"11118108";2;0;3284
"59";"11118921";5;0;3284
"59";"11122591";1;0;3284
"59";"11125378";3;0;3284
"59";"11127717";1;0;3284
"6";"11110753";4;0;3238
"6";"11111582";5;0;3238
"6";"11112694";3;0;3238
"6";"11122087";4;0;3238
"6";"11123062";5;0;3238
"60";"11110159";4;0;3285
"60";"11110160";3;0;3285
"60";"11111171";2;0;3285
"60";"11111685";4;0;3285
"60";"11113638";3;0;3285
"60";"11116610";2;0;3285
"60";"11119047";5;0;3285
"60";"11120194";5;0;3285
"60";"11125991";1;0;3285
"60";"11127235";2;0;3285
"60";"11127361";2;0;3285
"61";"111324";1;0;3286
"63";"11111792";4;0;3288
"63";"11112118";1;0;3288
"63";"11112457";2;0;3288
"63";"11112855";5;0;3288
"64";"11115482";3;0;3289
"64";"11119897";4;0;3289
"64";"11123375";1;0;3289
"64";"11125617";4;0;3289
"65";"11110315";2;0;3290
"65";"11114607";3;0;3290
"65";"11116830";1;0;3290
"65";"11120491";5;0;3290
"65";"11123108";5;0;3290
"65";"11125118";4;0;3290
"65";"224DB0124";4;0;3290
"65";"224DB0418";3;0;3290
"65";"224DB1709";1;0;3290
"66";"11110002";3;0;3291
"66";"11110160";1;0;3291
"66";"11110892";2;0;3291
"66";"11110950";5;0;3291
"66";"1111476";4;0;3291
"66";"11122072";5;0;3291
"66";"11123840";1;0;3291
"66";"11125113";5;0;3291
"66";"11127681";2;0;3291
"66";"11127816";2;0;3291
"66";"11127817";4;0;3291
"66";"1117923";3;0;3291
"67";"11110264";2;0;3292
"67";"11114711";4;0;3292
"67";"11116759";3;0;3292
"67";"11120796";3;0;3292
"67";"224DB0418";3;0;3292
"69";"11115334";5;0;3293
"69";"11115506";5;0;3293
"69";"111157";5;0;3293
"69";"11116818";2;0;3293
"69";"11119923";3;0;3293
"69";"11120133";4;0;3293
"69";"11124178";4;0;3293
"7";"11110840";5;0;3239
"7";"11113742";1;0;3239
"7";"11113743";4;0;3239
"7";"11118055";1;0;3239
"7";"11118430";1;0;3239
"7";"11127952";5;0;3239
"71";"11112243";5;0;3295
"71";"11115141";4;0;3295
"71";"11115586";5;0;3295
"71";"11116156";2;0;3295
"71";"11118911";2;0;3295
"71";"11119947";2;0;3295
"74";"11110116";2;0;3297
"74";"11111899";2;0;3297
"74";"11124364";2;0;3297
"76";"11111681";3;0;3298
"76";"11115152";3;0;3298
"76";"11116034";5;0;3298
"76";"11118235";2;0;3298
"76";"11119732";3;0;3298
"76";"11127300";1;0;3298
"76";"224DB0327";4;0;3298
"78";"11113875";3;0;3300
"79";"11113910";4;0;3301
"79";"11115021";2;0;3301
"79";"11119904";1;0;3301
"79";"11126026";5;0;3301
"79";"11126377";1;0;3301
"79";"11128172";3;0;3301
"79";"11128354";5;0;3301
"8";"11111681";2;0;3240
"8";"11111699";3;0;3240
"8";"11115482";5;0;3240
"8";"11116314";4;0;3240
"8";"11117231";2;0;3240
"8";"11119055";1;0;3240
"8";"11123375";1;0;3240
"8";"11123569";5;0;3240
"8";"11125013";3;0;3240
"8";"11125378";2;0;3240
"8";"11125617";4;0;3240
"8";"11126038";2;0;3240
"8";"11127239";5;0;3240
"8";"11128451";2;0;3240
"81";"11110406";1;0;3302
"81";"11113824";5;0;3302
"81";"11114380";1;0;3302
"81";"11115141";1;0;3302
"81";"11125991";2;0;3302
"83";"11110920";4;0;3303
"83";"11111689";4;0;3303
"83";"11112351";3;0;3303
"83";"11116743";1;0;3303
"83";"11117231";3;0;3303
"83";"11119329";1;0;3303
"83";"11121139";3;0;3303
"83";"11122065";5;0;3303
"83";"11122113";5;0;3303
"84";"11111417";5;0;3304
"84";"11120723";5;0;3304
"85";"11110124";1;0;3305
"85";"11110554";5;0;3305
"85";"11111445";2;0;3305
"85";"11111899";1;0;3305
"85";"11112299";1;0;3305
"85";"11113560";3;0;3305
"85";"11113810";1;0;3305
"85";"11114229";3;0;3305
"85";"11114781";5;0;3305
"85";"11114907";1;0;3305
"85";"11117037";5;0;3305
"85";"11126143";1;0;3305
"85";"11127236";1;0;3305
"85";"11128193";5;0;3305
"85";"1115343";3;0;3305
"85";"1116956";5;0;3305
"87";"11112277";2;0;3306
"87";"11114241";1;0;3306
"9";"11117502";4;0;3241
"90";"11110050";4;0;3307
"90";"11110202";2;0;3307
"90";"11110209";3;0;3307
"90";"11110840";5;0;3307
"90";"11110895";4;0;3307
"90";"11111626";2;0;3307
"90";"11111647";4;0;3307
"90";"11111930";5;0;3307
"90";"11112243";3;0;3307
"90";"11113996";1;0;3307
"90";"11115141";5;0;3307
"90";"11115458";1;0;3307
"90";"11115940";3;0;3307
"90";"11117037";3;0;3307
"90";"11119055";5;0;3307
"90";"11120918";1;0;3307
"90";"11121622";2;0;3307
"90";"11122042";3;0;3307
"90";"11125724";3;0;3307
"90";"11125728";1;0;3307
"90";"11126034";1;0;3307
"90";"11128431";2;0;3307
"90";"1115124";3;0;3307
"91";"11111681";4;0;3308
"91";"11116016";1;0;3308
"91";"11117231";2;0;3308
"91";"11123402";1;0;3308
"91";"11124684";1;0;3308
"91";"11124851";5;0;3308
"91";"11126019";2;0;3308
"91";"11128189";3;0;3308
"92";"111108";2;0;3309
"92";"11121467";4;0;3309
"92";"224DB0200";1;0;3309
"93";"11110617";4;0;3310
"93";"11111674";3;0;3310
"93";"11114302";4;0;3310
"93";"11118974";1;0;3310
"93";"11127293";3;0;3310
"93";"1119929";1;0;3310
"94";"11110840";5;0;3311
"94";"11110852";5;0;3311
"94";"11112695";5;0;3311
"94";"11114303";3;0;3311
"94";"11114619";1;0;3311
"94";"11117838";4;0;3311
"94";"11118227";3;0;3311
"94";"11120445";2;0;3311
"94";"11120904";4;0;3311
"94";"11123636";2;0;3311
"94";"11128370";3;0;3311
"94";"11128373";5;0;3311
"96";"11110471";2;0;3313
"96";"11114607";2;0;3313
"96";"11117677";5;0;3313
"96";"11120491";1;0;3313
"96";"224DB0841";4;0;3313
"98";"11110146";3;0;3315
"98";"11110840";4;0;3315
"98";"11112184";5;0;3315
"98";"11112351";2;0;3315
"98";"11116743";3;0;3315
"98";"11117231";4;0;3315
"98";"11121373";5;0;3315
"C2K13104440";"11110406";4;0;1
"C2K13104440";"11115836";5;0;1
"C2K13104440";"11125182";4;0;1
"C2K14207084";"11110406";2;0;7
"C2K14207084";"11113471";2;0;7
"C2K14207084";"11115203";3;0;7
"C2K14207084";"11116937";5;0;7
"C2K14207084";"11117502";1;0;7
"C2K14207084";"11118037";4;0;7
"C2K14207084";"11120784";3;0;7
"C2K14207084";"11120873";3;0;7
"C2K14207084";"11125991";1;0;7
"C2K14207084";"11126652";5;0;7
"C2K14207084";"11126716";4;0;7
"C2K14207084";"11127108";4;0;7
"C2K14207084";"11128415";1;0;7
"C2K14207084";"11128417";2;0;7
"C2K14207084";"11128426";3;0;7
"C2K15104930";"11115770";1;0;0
"C2K15104934";"11123118";4;0;0
"C2K15104939";"11115770";5;0;0
"C2K15104939";"11119887";5;0;0
"C2K15104949";"11115770";2;0;0
"C2K15104954";"11115770";4;0;0
"C2K15104954";"11119887";2;0;0
"C2K15104961";"11115770";3;0;0
"C2K15104961";"11122193";3;0;0
"C2K15104983";"11115770";3;0;0
"C2K15104983";"11122382";1;0;0
"C2K15104989";"11114430";2;0;0
"C2K15104995";"11110406";1;0;15
"C2K15104995";"11118921";2;0;15
"C2K15104995";"11119366";5;0;15
"C2K15105048";"11122825";1;0;0
"C2K15105057";"11114303";1;0;0
"C2K15105057";"11115770";2;0;0
"C2K15105130";"11115770";2;0;0
"C2K15105130";"11118948";2;0;0
"C2K15105149";"11110909";1;0;0
"C2K15105149";"11112217";3;0;0
"C2K15105149";"11115735";5;0;0
"C2K15105155";"11115770";5;0;20
"C2K15105155";"11116937";5;0;20
"C2K15105155";"11118948";5;0;20
"C2K15105165";"11118547";4;0;21
"C2K16105214";"11110909";4;0;23
"C2K16105215";"11125991";5;0;24
"C2K16105215";"11127219";4;0;24
"C2K16105219";"11119055";4;0;28
"C2K16105220";"11110753";4;0;29
"C2K16105220";"11111323";5;0;29
"C2K16105220";"11115836";4;0;29
"C2K16105220";"11116937";4;0;29
"C2K16105220";"11117188";2;0;29
"C2K16105220";"11118227";2;0;29
"C2K16105220";"11118531";2;0;29
"C2K16105220";"11123636";1;0;29
"C2K16105220";"11125991";4;0;29
"C2K16105220";"11126716";2;0;29
"C2K16105226";"11110909";3;0;35
"C2K16105226";"11112229";5;0;35
"C2K16105226";"11113471";2;0;35
"C2K16105226";"11128417";2;0;35
"C2K16105230";"11125991";4;0;38
"C2K16105232";"11120390";3;0;40
"C2K16105234";"11123025";1;0;42
"C2K16105235";"11118531";3;0;43
"C2K16105235";"11123354";2;0;43
"C2K16105235";"11127764";3;0;43
"C2K16105237";"11110753";4;0;45
"C2K16105237";"11123155";4;0;45
"C2K16105244";"11121780";1;0;52
"C2K16105246";"11125991";3;0;54
"C2K16105248";"11128336";3;0;56
"C2K16105251";"1111404";1;0;59
"C2K16105255";"11111445";1;0;63
"C2K16105256";"11113766";5;0;64
"C2K16105259";"11122612";4;0;67
"C2K16105260";"11120873";4;0;68
"C2K16105260";"11125991";5;0;68
"C2K16105261";"11114303";2;0;69
"C2K16105263";"11118552";5;0;71
"C2K16105263";"11119080";4;0;71
"C2K16105263";"11120792";2;0;71
"C2K16105264";"11116937";4;0;72
"C2K16105269";"11110116";1;0;77
"C2K16105269";"11110909";4;0;77
"C2K16105269";"11112759";5;0;77
"C2K16105269";"11116937";3;0;77
"C2K16105269";"11125991";1;0;77
"C2K16105270";"11117502";2;0;78
"C2K16105270";"11127260";4;0;78
"C2K16105271";"11110116";3;0;79
"C2K16105271";"11110406";3;0;79
"C2K16105271";"11112080";4;0;79
"C2K16105271";"1115818";3;0;79
"C2K16105272";"11112184";4;0;80
"C2K16105272";"11114573";4;0;80
"C2K16105272";"11116743";5;0;80
"C2K16105272";"11117231";1;0;80
"C2K16105272";"11118298";1;0;80
"C2K16105272";"11120271";3;0;80
"C2K16105272";"11120458";1;0;80
"C2K16105272";"11126368";1;0;80
"C2K16105276";"11112217";1;0;83
"C2K16105276";"11117737";5;0;83
"C2K16105278";"11111445";1;0;84
"C2K16105278";"11111475";1;0;84
"C2K16105278";"11113416";2;0;84
"C2K16105278";"11116924";1;0;84
"C2K16105278";"11117228";3;0;84
"C2K16105278";"11117249";5;0;84
"C2K16105278";"11120209";5;0;84
"C2K16105278";"11120494";3;0;84
"C2K16105278";"11121022";5;0;84
"C2K16105278";"11123223";5;0;84
"C2K16105278";"11126716";4;0;84
"C2K16105280";"11113766";4;0;85
"C2K16105281";"11111582";2;0;86
"C2K16105281";"11112277";2;0;86
"C2K16105281";"11112759";4;0;86
"C2K16105281";"11114303";3;0;86
"C2K16105281";"11117249";2;0;86
"C2K16105281";"11118921";4;0;86
"C2K16105281";"11122825";2;0;86
"C2K16105281";"11125991";4;0;86
"C2K16105282";"11110146";1;0;87
"C2K16105282";"11110909";3;0;87
"C2K16105282";"11111582";2;0;87
"C2K16105282";"11112277";2;0;87
"C2K16105282";"11113471";4;0;87
"C2K16105282";"11116937";2;0;87
"C2K16105282";"11117231";2;0;87
"C2K16105282";"11118547";3;0;87
"C2K16105282";"11118948";4;0;87
"C2K16105282";"11122825";1;0;87
"C2K16105282";"11123118";1;0;87
"C2K16105282";"11123636";4;0;87
"C2K16105282";"11126322";4;0;87
"C2K16105282";"11126716";3;0;87
"C2K16105282";"11128426";5;0;87
"C2K16105284";"11110512";1;0;88
"C2K16105284";"11116655";2;0;88
"C2K16105284";"11120873";5;0;88
"C2K16105285";"11111318";2;0;89
"C2K16105285";"11112217";4;0;89
"C2K16105285";"11114380";3;0;89
"C2K16105285";"11114456";5;0;89
"C2K16105285";"11119767";5;0;89
"C2K16105285";"11125747";1;0;89
"C2K16105285";"11126487";1;0;89
"C2K16105285";"11128249";4;0;89
"C2K16105285";"11128415";2;0;89
"C2K16105285";"224DB1736";3;0;89
"C2K16105286";"11110909";2;0;90
"C2K16105286";"11113869";2;0;90
"C2K16105286";"1111532";3;0;90
"C2K16105286";"11120873";2;0;90
"C2K16105286";"11125991";1;0;90
"C2K16105288";"11122565";2;0;92
"C2K16105288";"11124398";1;0;92
"C2K16105288";"11127927";3;0;92
"C2K16105288";"11127940";1;0;92
"C2K16105288";"224DB1214";5;0;92
"C2K16105289";"11116937";2;1;93
"C2K16105290";"11110403";5;0;94
"C2K16105290";"11110753";3;0;94
"C2K16105290";"11119444";4;0;94
"C2K16105293";"11113262";1;0;97
"C2K16105293";"11113824";5;0;97
"C2K16105293";"11114451";3;0;97
"C2K16105293";"11125991";1;0;97
"C2K16105297";"11116937";3;0;101
"C2K16105297";"11120873";2;0;101
"C2K16105297";"11127361";2;0;101
"C2K16105298";"11113471";3;0;102
"C2K16105298";"11117502";4;0;102
"C2K16105298";"11125991";4;0;102
"C2K16105298";"11128426";4;0;102
"C2K16105299";"11113471";4;0;103
"C2K16105299";"11116937";4;0;103
"C2K16105299";"11119887";3;0;103
"C2K16105299";"11126716";3;0;103
"C2K16105299";"11127047";2;0;103
"C2K16105299";"11127361";4;0;103
"C2K16105299";"11128426";4;0;103
"C2K16105300";"11113824";4;0;104
"C2K16105300";"11120271";4;0;104
"C2K16105301";"11110920";1;0;105
"C2K16105301";"11114421";1;0;105
"C2K16105302";"11125991";2;0;106
"C2K16105302";"224DB0070";1;0;106
"C2K16105307";"11113824";4;0;111
"C2K16105307";"11120873";4;0;111
"C2K16105307";"11127189";5;0;111
"C2K16105307";"11128426";1;0;111
"C2K16105311";"11117191";1;0;115
"C2K16105311";"11126652";1;0;115
"C2K16105312";"11122113";2;0;116
"C2K16105313";"11119146";3;0;117
"C2K16105315";"11113824";5;0;119
"C2K16105315";"11116540";1;0;119
"C2K16105315";"11118921";1;0;119
"C2K16105315";"11121815";4;0;119
"C2K16105315";"11125991";1;0;119
"C2K16105315";"224DB1404";5;0;119
"C2K16105316";"11123408";2;0;120
"C2K16105319";"11114303";4;0;123
"C2K16105319";"11115836";4;0;123
"C2K16105319";"11116937";2;0;123
"C2K16105319";"11125991";4;0;123
"C2K16105319";"11127047";1;0;123
"C2K16105319";"1119696";3;0;123
"C2K16105320";"11110920";3;0;124
"C2K16105320";"11116937";2;0;124
"C2K16105320";"11121064";1;0;124
"C2K16105320";"11126716";2;0;124
"C2K16105321";"11111323";3;0;125
"C2K16105321";"11124704";5;0;125
"C2K16105322";"11114257";4;0;126
"C2K16105323";"11110406";1;0;127
"C2K16105323";"11127981";4;0;127
"C2K16105324";"11110463";5;0;128
"C2K16105324";"11111582";2;0;128
"C2K16105324";"11115836";4;0;128
"C2K16105324";"11116937";1;0;128
"C2K16105324";"11118531";3;0;128
"C2K16105324";"11123118";3;0;128
"C2K16105324";"11126652";5;0;128
"C2K16105324";"11127047";3;0;128
"C2K16105325";"11113824";4;0;129
"C2K16105325";"11125182";1;0;129
"C2K16105326";"11127730";5;0;130
"C2K16105329";"11114573";2;0;133
"C2K16105329";"11127015";5;0;133
"C2K16105331";"11114257";2;0;135
"C2K16105331";"11114451";1;0;135
"C2K16105331";"11116314";3;0;135
"C2K16105331";"11117231";5;0;135
"C2K16105331";"11117634";2;0;135
"C2K16105333";"11110116";4;0;137
"C2K16105333";"11111899";1;0;137
"C2K16105333";"11112277";4;0;137
"C2K16105333";"11113471";5;0;137
"C2K16105333";"11116937";5;0;137
"C2K16105333";"11117410";4;0;137
"C2K16105333";"11122548";2;0;137
"C2K16105333";"11125991";2;0;137
"C2K16105333";"11126532";3;0;137
"C2K16105333";"11128426";5;0;137
"C2K16105334";"11113824";3;0;138
"C2K16105336";"1111181";1;0;140
"C2K16105336";"11112277";2;0;140
"C2K16105336";"11115389";4;0;140
"C2K16105336";"11117231";2;0;140
"C2K16105339";"11110037";5;0;142
"C2K16105339";"11128417";2;0;142
"C2K16105339";"224DB0300";4;0;142
"C2K16105340";"11110406";1;0;143
"C2K16105342";"11114241";5;0;144
"C2K16105342";"11114303";3;0;144
"C2K16105342";"11115836";2;0;144
"C2K16105342";"11126322";5;0;144
"C2K16105344";"11125875";2;0;146
"C2K16105344";"224DB1736";5;0;146
"C2K16105345";"11112277";1;0;147
"C2K16105346";"11121101";3;0;148
"C2K16105346";"11125991";2;0;148
"C2K16105346";"11127283";4;0;148
"C2K16105346";"11127717";5;0;148
"C2K16105347";"11120873";5;0;149
"C2K16105348";"11114455";2;0;150
"C2K16105348";"11118921";5;0;150
"C2K16105350";"11117532";2;0;151
"C2K16105351";"11117231";4;0;152
"C2K16105351";"11120873";1;0;152
"C2K16105351";"11125991";5;0;152
"C2K16105352";"11128413";4;0;153
"C2K16105357";"11113824";5;0;158
"C2K16105357";"11114364";5;0;158
"C2K16105357";"11116610";5;0;158
"C2K16105357";"11119149";5;0;158
"C2K16105357";"11119444";5;0;158
"C2K16105357";"11125991";5;0;158
"C2K16105357";"11126652";3;0;158
"C2K16105362";"11121815";2;0;162
"C2K16105362";"11124936";4;0;162
"C2K16105362";"11127764";4;0;162
"C2K16105363";"11110463";3;0;163
"C2K16105363";"1111404";3;0;163
"C2K16105363";"11120784";1;0;163
"C2K16105363";"11125991";1;0;163
"C2K16105363";"11127013";2;0;163
"C2K16105367";"11117231";1;0;166
"C2K16105367";"11120639";3;0;166
"C2K16105367";"224DB1122";5;0;166
"C2K16105369";"11114747";5;0;168
"C2K16105369";"1111969";4;0;168
"C2K16105369";"11123025";4;0;168
"C2K16105369";"11127440";2;0;168
"C2K16105369";"11128334";1;0;168
"C2K16105369";"11128350";4;0;168
"C2K16105369";"1119924";3;0;168
"C2K16105371";"11110909";2;0;169
"C2K16105371";"11112742";1;0;169
"C2K16105371";"11113471";1;0;169
"C2K16105371";"11116530";4;0;169
"C2K16105371";"11127189";2;0;169
"C2K16105371";"11127763";4;0;169
"C2K16105373";"11122563";3;0;170
"C2K16105373";"11125991";5;0;170
"C2K16105373";"224DB0167";1;0;170
"C2K16105374";"11110753";3;0;171
"C2K16105374";"11111582";3;0;171
"C2K16105374";"11113068";5;0;171
"C2K16105374";"11114303";4;0;171
"C2K16105374";"11114573";5;0;171
"C2K16105374";"11119767";1;0;171
"C2K16105374";"11123403";1;0;171
"C2K16105374";"11123636";1;0;171
"C2K16105374";"11127717";1;0;171
"C2K16105374";"11127981";5;0;171
"C2K16105374";"11128248";5;0;171
"C2K16105376";"11125991";4;0;173
"C2K16105378";"11116935";2;0;175
"C2K16105378";"11117821";3;0;175
"C2K16105379";"11116918";1;0;176
"C2K16105379";"11125991";5;0;176
"C2K16105380";"11110909";5;0;177
"C2K16105380";"11117188";4;0;177
"C2K16105380";"11119366";5;0;177
"C2K16105380";"11127189";5;0;177
"C2K16105380";"11127235";2;0;177
"C2K16105380";"11127501";4;0;177
"C2K16105381";"11125991";3;0;178
"C2K16105384";"11112277";3;0;181
"C2K16105384";"11113919";5;0;181
"C2K16105384";"11118037";4;0;181
"C2K16105384";"11120873";1;0;181
"C2K16105384";"11123155";5;0;181
"C2K16105384";"11127361";2;0;181
"C2K16105384";"11127365";3;0;181
"C2K16105384";"11128426";3;0;181
"C2K16105385";"11118531";1;0;182
"C2K16105387";"11112490";1;0;184
"C2K16105387";"11127766";4;0;184
"C2K16105387";"11128249";2;0;184
"C2K16105387";"224DB0300";4;0;184
"C2K16105390";"11110406";1;0;187
"C2K16105390";"11111323";5;0;187
"C2K16105390";"11111582";4;0;187
"C2K16105390";"11112794";2;0;187
"C2K16105390";"11117507";3;0;187
"C2K16105390";"11118227";5;0;187
"C2K16105390";"11125991";1;0;187
"C2K16105394";"11116937";5;0;191
"C2K16105395";"11113910";5;0;192
"C2K16105395";"11116937";3;0;192
"C2K16105395";"11118531";4;0;192
"C2K16105397";"11116937";5;0;193
"C2K16105397";"11118531";4;0;193
"C2K16105397";"11125991";1;0;193
"C2K16105398";"11112184";5;0;194
"C2K16105400";"11117507";4;0;196
"C2K16105400";"11118531";3;0;196
"C2K16105400";"11126652";4;0;196
"C2K16105401";"11117231";5;0;197
"C2K16105401";"11118227";1;0;197
"C2K16105401";"11122825";3;0;197
"C2K16105401";"11125991";1;0;197
"C2K16105401";"11126371";5;0;197
"C2K16105401";"11127300";1;0;197
"C2K16105401";"224DB1122";1;0;197
"C2K16105404";"11117502";5;0;200
"C2K16105404";"11125991";2;0;200
"C2K16105408";"11125991";5;0;204
"C2K16105410";"11112";4;0;206
"C2K16105410";"11127225";3;0;206
"C2K16105415";"11110463";3;0;211
"C2K16105415";"11111323";4;0;211
"C2K16105415";"11111582";2;0;211
"C2K16105415";"11118531";3;0;211
"C2K16105415";"11119444";5;0;211
"C2K16105415";"11123636";5;0;211
"C2K16105415";"11125182";1;0;211
"C2K16105415";"11125991";3;0;211
"C2K16105415";"11126652";4;0;211
"C2K16105417";"11117507";1;0;213
"C2K16105417";"11118531";1;0;213
"C2K16105418";"11128416";4;0;214
"C2K16105420";"11112080";3;0;216
"C2K16105420";"11112695";5;0;216
"C2K16105420";"11113638";1;0;216
"C2K16105420";"11116937";5;0;216
"C2K16105420";"11120901";4;0;216
"C2K16105420";"11123155";4;0;216
"C2K16105420";"11125991";3;0;216
"C2K16105424";"11110146";1;0;219
"C2K16105424";"11110909";1;0;219
"C2K16105424";"11120390";1;0;219
"C2K16105424";"11120792";2;0;219
"C2K16105424";"11127023";4;0;219
"C2K16105426";"224DB0070";2;0;220
"C2K16105428";"11110909";5;0;222
"C2K16105428";"11116937";2;0;222
"C2K16105428";"11118449";2;0;222
"C2K16105428";"11118948";1;0;222
"C2K16105428";"11119086";1;0;222
"C2K16105428";"11125991";4;0;222
"C2K16105428";"11127763";3;0;222
"C2K16105431";"11110779";2;0;225
"C2K16105431";"11112184";2;0;225
"C2K16105432";"11111323";3;0;226
"C2K16105432";"11113824";2;0;226
"C2K16105432";"1111404";2;0;226
"C2K16105432";"11116655";4;0;226
"C2K16105432";"11118531";5;0;226
"C2K16105432";"11120652";5;0;226
"C2K16105432";"11120873";5;0;226
"C2K16105432";"11125991";2;0;226
"C2K16105432";"224DB0501";4;0;226
"C2K16105432";"224DB1122";5;0;226
"C2K16105433";"11115836";3;0;227
"C2K16105433";"11118921";1;0;227
"C2K16105433";"11120271";5;0;227
"C2K16105433";"11120494";4;0;227
"C2K16105433";"11126368";3;0;227
"C2K16105436";"11110753";3;0;229
"C2K16105436";"11111179";1;0;229
"C2K16105436";"11117188";3;0;229
"C2K16105442";"1111249";1;0;234
"C2K16105442";"11126652";2;0;234
"C2K16105448";"11111171";3;0;238
"C2K16105448";"11113471";3;0;238
"C2K16105448";"11114451";2;0;238
"C2K16105448";"11115803";4;0;238
"C2K16105448";"11116655";5;0;238
"C2K16105448";"11118449";1;0;238
"C2K16105448";"11118981";3;0;238
"C2K16105448";"11119887";2;0;238
"C2K16105448";"11125675";3;0;238
"C2K16105448";"11128426";5;0;238
"C2K16105450";"11113824";4;0;240
"C2K16105453";"11117502";3;0;242
"C2K16105453";"11127268";1;0;242
"C2K16105454";"11111445";3;0;243
"C2K16105455";"11125991";2;0;244
"C2K16105458";"11125991";2;0;246
"C2K16105459";"11110588";3;0;247
"C2K16105459";"11112186";2;0;247
